Event_1,Event_2,Correlation
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Forecast_Average Hourly Earnings (MoM) (Jun),1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Forecast_Average Weekly Hours (Jun),1.0000000000000002
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Forecast_Government Payrolls (Jun),0.9999999999999994
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Forecast_Manufacturing Payrolls (Jun),0.9999999999999959
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Forecast_Nonfarm Payrolls (Jun),-0.9999999999999986
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Forecast_Private Nonfarm Payrolls (Jun),-0.999999999999996
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Forecast_U6 Unemployment Rate (Jun),0.9999999999999986
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_Average Weekly Hours (Jun),1.0000000000000002
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_Government Payrolls (Jun),1.0000000000000018
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_Manufacturing Payrolls (Jun),0.9999999999999998
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_Nonfarm Payrolls (Jun),-0.9999999999999989
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_Private Nonfarm Payrolls (Jun),-1.0000000000000002
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_U6 Unemployment Rate (Jun),1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_Unemployment Rate (Jun),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Forecast_Average Weekly Hours (Mar),0.7073277175397562
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Forecast_Government Payrolls (Mar),-0.9999999999999992
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Forecast_Manufacturing Payrolls (Mar),0.7680572838235213
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Forecast_Participation Rate (Mar),-0.7068857757799356
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Forecast_Unemployment Rate (Mar),0.7068857757799357
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Average Hourly Earnings (MoM) (Mar),-0.7068857757799356
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Average Hourly Earnings (YoY) (YoY) (Mar),0.8943713032846425
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Average Weekly Hours (Mar),0.7073277175397562
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Government Payrolls (Mar),0.8517482985433846
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Nonfarm Payrolls (Mar),0.9389018286693102
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Private Nonfarm Payrolls (Mar),0.9511432197255159
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_U6 Unemployment Rate (Mar),1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Unemployment Rate (Mar),0.7068857757799357
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Average Hourly Earnings (MoM) (Oct),-1.0000000000000002
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Average Weekly Hours (Oct),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Government Payrolls (Oct),1.000000000000001
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Manufacturing Payrolls (Oct),-1.0000000000000018
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Nonfarm Payrolls (Oct),-0.9999999999999983
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Participation Rate (Oct),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Private Nonfarm Payrolls (Oct),-1.0000000000000018
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Unemployment Rate (Oct),1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Average Hourly Earnings (MoM) (Oct),-1.0000000000000002
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Average Hourly Earnings (YoY) (YoY) (Oct),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Average Weekly Hours (Oct),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Manufacturing Payrolls (Oct),-0.9999999999999998
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Nonfarm Payrolls (Oct),-1.0000000000000004
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Participation Rate (Oct),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Private Nonfarm Payrolls (Oct),-1.0000000000000004
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_U6 Unemployment Rate (Oct),1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Unemployment Rate (Oct),1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Forecast_Average Hourly Earnings (MoM) (Sep),1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Forecast_Manufacturing Payrolls (Sep),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Forecast_Nonfarm Payrolls (Sep),-1.0000000000000033
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Forecast_Private Nonfarm Payrolls (Sep),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Forecast_Unemployment Rate (Sep),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_Average Hourly Earnings (YoY) (YoY) (Sep),1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_Government Payrolls (Sep),-1.0000000000000013
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_Manufacturing Payrolls (Sep),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_Nonfarm Payrolls (Sep),-0.9999999999999979
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_Private Nonfarm Payrolls (Sep),-0.9999999999999967
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_U6 Unemployment Rate (Sep),1.0
Forecast_Average Weekly Hours (Aug),Forecast_Average Hourly Earnings (MoM) (Aug),-1.0
Forecast_Average Weekly Hours (Aug),Forecast_Average Hourly Earnings (YoY) (YoY) (Aug),-1.0
Forecast_Average Weekly Hours (Aug),Forecast_Government Payrolls (Aug),0.9999999999999999
Forecast_Average Weekly Hours (Aug),Forecast_Manufacturing Payrolls (Aug),0.9999999999999993
Forecast_Average Weekly Hours (Aug),Forecast_Nonfarm Payrolls (Aug),0.9999999999999973
Forecast_Average Weekly Hours (Aug),Forecast_Participation Rate (Aug),1.0000000000000002
Forecast_Average Weekly Hours (Aug),Forecast_Private Nonfarm Payrolls (Aug),0.9999999999999991
Forecast_Average Weekly Hours (Aug),Forecast_U6 Unemployment Rate (Aug),0.999999999999999
Forecast_Average Weekly Hours (Aug),Forecast_Unemployment Rate (Aug),0.999999999999999
Forecast_Average Weekly Hours (Aug),Previous_Average Hourly Earnings (MoM) (Aug),-1.0000000000000002
Forecast_Average Weekly Hours (Aug),Previous_Average Hourly Earnings (YoY) (YoY) (Aug),-1.0000000000000002
Forecast_Average Weekly Hours (Aug),Previous_Average Weekly Hours (Aug),1.0
Forecast_Average Weekly Hours (Aug),Previous_Government Payrolls (Aug),0.9999999999999992
Forecast_Average Weekly Hours (Aug),Previous_Manufacturing Payrolls (Aug),0.9999999999999999
Forecast_Average Weekly Hours (Aug),Previous_Nonfarm Payrolls (Aug),0.9999999999999978
Forecast_Average Weekly Hours (Aug),Previous_Participation Rate (Aug),1.0000000000000002
Forecast_Average Weekly Hours (Aug),Previous_Private Nonfarm Payrolls (Aug),0.9999999999999992
Forecast_Average Weekly Hours (Aug),Previous_U6 Unemployment Rate (Aug),1.0000000000000002
Forecast_Average Weekly Hours (Aug),Previous_Unemployment Rate (Aug),0.999999999999999
Forecast_Average Weekly Hours (Dec),Forecast_Nonfarm Payrolls (Dec),-0.9486239738283324
Forecast_Average Weekly Hours (Dec),Forecast_Participation Rate (Dec),0.7068857757799337
Forecast_Average Weekly Hours (Dec),Forecast_Private Nonfarm Payrolls (Dec),-0.9967249769442553
Forecast_Average Weekly Hours (Dec),Forecast_Unemployment Rate (Dec),0.9486239738283339
Forecast_Average Weekly Hours (Dec),Previous_Average Hourly Earnings (MoM) (Dec),0.706885775779935
Forecast_Average Weekly Hours (Dec),Previous_Average Weekly Hours (Dec),1.0
Forecast_Average Weekly Hours (Dec),Previous_Manufacturing Payrolls (Dec),0.7068857757799341
Forecast_Average Weekly Hours (Dec),Previous_Private Nonfarm Payrolls (Dec),-0.9771487876002894
Forecast_Average Weekly Hours (Dec),Previous_Unemployment Rate (Dec),0.706885775779935
Forecast_Average Weekly Hours (Feb),Forecast_Average Hourly Earnings (MoM) (Feb),0.7068857757799354
Forecast_Average Weekly Hours (Feb),Forecast_Average Hourly Earnings (YoY) (YoY) (Feb),0.7068857757799355
Forecast_Average Weekly Hours (Feb),Forecast_Manufacturing Payrolls (Feb),0.7523982091220706
Forecast_Average Weekly Hours (Feb),Forecast_Nonfarm Payrolls (Feb),-0.8089391395740038
Forecast_Average Weekly Hours (Feb),Forecast_Unemployment Rate (Feb),-0.7068857757799363
Forecast_Average Weekly Hours (Feb),Previous_Average Hourly Earnings (YoY) (YoY) (Feb),-0.8944831066660476
Forecast_Average Weekly Hours (Feb),Previous_Average Weekly Hours (Feb),0.707327717539781
Forecast_Average Weekly Hours (Feb),Previous_Government Payrolls (Feb),0.9999999999999991
Forecast_Average Weekly Hours (Feb),Previous_Manufacturing Payrolls (Feb),0.8168479985247246
Forecast_Average Weekly Hours (Feb),Previous_Nonfarm Payrolls (Feb),0.9727599068100367
Forecast_Average Weekly Hours (Feb),Previous_Participation Rate (Feb),-1.0
Forecast_Average Weekly Hours (Feb),Previous_Private Nonfarm Payrolls (Feb),0.9347603279981992
Forecast_Average Weekly Hours (Feb),Previous_U6 Unemployment Rate (Feb),-0.8943713032846435
Forecast_Average Weekly Hours (Feb),Previous_Unemployment Rate (Feb),-0.7068857757799363
Forecast_Average Weekly Hours (Jan),Previous_Average Hourly Earnings (MoM) (Jan),-0.800224887556214
Forecast_Average Weekly Hours (Jan),Previous_Average Hourly Earnings (YoY) (YoY) (Jan),-1.0
Forecast_Average Weekly Hours (Jan),Previous_Average Weekly Hours (Jan),0.9922862214456434
Forecast_Average Weekly Hours (Jan),Previous_Government Payrolls (Jan),0.9716897894397751
Forecast_Average Weekly Hours (Jan),Previous_Nonfarm Payrolls (Jan),0.8570958443664617
Forecast_Average Weekly Hours (Jan),Previous_Participation Rate (Jan),0.894483106666056
Forecast_Average Weekly Hours (Jan),Previous_Private Nonfarm Payrolls (Jan),0.7750221493271633
Forecast_Average Weekly Hours (Jan),Previous_Unemployment Rate (Jan),-0.894483106666056
Forecast_Average Weekly Hours (Jul),Forecast_Average Hourly Earnings (MoM) (Jul),-0.9999999999999998
Forecast_Average Weekly Hours (Jul),Forecast_Average Hourly Earnings (YoY) (YoY) (Jul),-0.9999999999999998
Forecast_Average Weekly Hours (Jul),Forecast_Manufacturing Payrolls (Jul),0.9999999999999962
Forecast_Average Weekly Hours (Jul),Forecast_Nonfarm Payrolls (Jul),1.0000000000000018
Forecast_Average Weekly Hours (Jul),Forecast_Private Nonfarm Payrolls (Jul),0.9999999999999962
Forecast_Average Weekly Hours (Jul),Forecast_U6 Unemployment Rate (Jul),1.0
Forecast_Average Weekly Hours (Jul),Forecast_Unemployment Rate (Jul),1.0
Forecast_Average Weekly Hours (Jul),Previous_Average Weekly Hours (Jul),1.0
Forecast_Average Weekly Hours (Jul),Previous_Government Payrolls (Jul),1.0000000000000018
Forecast_Average Weekly Hours (Jul),Previous_Manufacturing Payrolls (Jul),0.9999999999999988
Forecast_Average Weekly Hours (Jul),Previous_Nonfarm Payrolls (Jul),-0.9999999999999988
Forecast_Average Weekly Hours (Jul),Previous_Private Nonfarm Payrolls (Jul),-1.0000000000000018
Forecast_Average Weekly Hours (Jul),Previous_U6 Unemployment Rate (Jul),1.0
Forecast_Average Weekly Hours (Jul),Previous_Unemployment Rate (Jul),1.0
Forecast_Average Weekly Hours (Jun),Forecast_Average Hourly Earnings (MoM) (Jun),1.0000000000000002
Forecast_Average Weekly Hours (Jun),Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),1.0000000000000002
Forecast_Average Weekly Hours (Jun),Forecast_Government Payrolls (Jun),0.9999999999999997
Forecast_Average Weekly Hours (Jun),Forecast_Manufacturing Payrolls (Jun),0.999999999999996
Forecast_Average Weekly Hours (Jun),Forecast_Nonfarm Payrolls (Jun),-0.9999999999999989
Forecast_Average Weekly Hours (Jun),Forecast_Private Nonfarm Payrolls (Jun),-0.999999999999996
Forecast_Average Weekly Hours (Jun),Forecast_U6 Unemployment Rate (Jun),0.9999999999999986
Forecast_Average Weekly Hours (Jun),Previous_Average Weekly Hours (Jun),1.0
Forecast_Average Weekly Hours (Jun),Previous_Government Payrolls (Jun),1.0000000000000018
Forecast_Average Weekly Hours (Jun),Previous_Manufacturing Payrolls (Jun),0.9999999999999998
Forecast_Average Weekly Hours (Jun),Previous_Nonfarm Payrolls (Jun),-0.9999999999999991
Forecast_Average Weekly Hours (Jun),Previous_Private Nonfarm Payrolls (Jun),-1.0000000000000004
Forecast_Average Weekly Hours (Jun),Previous_U6 Unemployment Rate (Jun),1.0000000000000002
Forecast_Average Weekly Hours (Jun),Previous_Unemployment Rate (Jun),-1.0000000000000002
Forecast_Average Weekly Hours (Mar),Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),0.7073277175397562
Forecast_Average Weekly Hours (Mar),Forecast_Government Payrolls (Mar),-0.7073277175397555
Forecast_Average Weekly Hours (Mar),Forecast_Nonfarm Payrolls (Mar),0.7302344651342777
Forecast_Average Weekly Hours (Mar),Forecast_Private Nonfarm Payrolls (Mar),0.9053390456525748
Forecast_Average Weekly Hours (Mar),Previous_Average Weekly Hours (Mar),1.0
Forecast_Average Weekly Hours (Mar),Previous_Government Payrolls (Mar),0.9728388141844135
Forecast_Average Weekly Hours (Mar),Previous_Manufacturing Payrolls (Mar),0.7073277175397551
Forecast_Average Weekly Hours (Mar),Previous_Nonfarm Payrolls (Mar),0.9074108112267338
Forecast_Average Weekly Hours (Mar),Previous_Private Nonfarm Payrolls (Mar),0.8910209608960535
Forecast_Average Weekly Hours (Mar),Previous_U6 Unemployment Rate (Mar),0.7073277175397562
Forecast_Average Weekly Hours (May),Forecast_Average Hourly Earnings (MoM) (May),1.0
Forecast_Average Weekly Hours (May),Forecast_Manufacturing Payrolls (May),0.9999999999999997
Forecast_Average Weekly Hours (May),Forecast_Nonfarm Payrolls (May),-0.9999999999999967
Forecast_Average Weekly Hours (May),Forecast_Participation Rate (May),-1.0
Forecast_Average Weekly Hours (May),Forecast_Private Nonfarm Payrolls (May),-0.9999999999999976
Forecast_Average Weekly Hours (May),Forecast_U6 Unemployment Rate (May),-1.0
Forecast_Average Weekly Hours (May),Forecast_Unemployment Rate (May),-0.9999999999999998
Forecast_Average Weekly Hours (May),Previous_Average Hourly Earnings (MoM) (May),1.0
Forecast_Average Weekly Hours (May),Previous_Average Hourly Earnings (YoY) (YoY) (May),1.0
Forecast_Average Weekly Hours (May),Previous_Average Weekly Hours (May),1.0
Forecast_Average Weekly Hours (May),Previous_Government Payrolls (May),-0.9999999999999969
Forecast_Average Weekly Hours (May),Previous_Manufacturing Payrolls (May),1.0000000000000007
Forecast_Average Weekly Hours (May),Previous_Nonfarm Payrolls (May),-0.9999999999999987
Forecast_Average Weekly Hours (May),Previous_Private Nonfarm Payrolls (May),-0.9999999999999969
Forecast_Average Weekly Hours (May),Previous_U6 Unemployment Rate (May),-1.0
Forecast_Average Weekly Hours (May),Previous_Unemployment Rate (May),-0.9999999999999977
Forecast_Average Weekly Hours (Nov),Forecast_Average Hourly Earnings (MoM) (Nov),1.0
Forecast_Average Weekly Hours (Nov),Forecast_Manufacturing Payrolls (Nov),-1.0000000000000004
Forecast_Average Weekly Hours (Nov),Forecast_Nonfarm Payrolls (Nov),0.9999999999999997
Forecast_Average Weekly Hours (Nov),Forecast_Participation Rate (Nov),1.0000000000000002
Forecast_Average Weekly Hours (Nov),Forecast_Private Nonfarm Payrolls (Nov),-1.0000000000000009
Forecast_Average Weekly Hours (Nov),Forecast_Unemployment Rate (Nov),-1.0000000000000002
Forecast_Average Weekly Hours (Nov),Previous_Average Hourly Earnings (MoM) (Nov),1.0
Forecast_Average Weekly Hours (Nov),Previous_Average Weekly Hours (Nov),1.0
Forecast_Average Weekly Hours (Nov),Previous_Government Payrolls (Nov),-1.0000000000000004
Forecast_Average Weekly Hours (Nov),Previous_Manufacturing Payrolls (Nov),0.9999999999999999
Forecast_Average Weekly Hours (Nov),Previous_Nonfarm Payrolls (Nov),0.9999999999999997
Forecast_Average Weekly Hours (Nov),Previous_Participation Rate (Nov),1.0000000000000002
Forecast_Average Weekly Hours (Nov),Previous_Private Nonfarm Payrolls (Nov),0.9999999999999992
Forecast_Average Weekly Hours (Nov),Previous_U6 Unemployment Rate (Nov),-1.0
Forecast_Average Weekly Hours (Nov),Previous_Unemployment Rate (Nov),-1.0000000000000002
Forecast_Average Weekly Hours (Oct),Forecast_Average Hourly Earnings (MoM) (Oct),1.0
Forecast_Average Weekly Hours (Oct),Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),-1.0
Forecast_Average Weekly Hours (Oct),Forecast_Government Payrolls (Oct),-1.000000000000001
Forecast_Average Weekly Hours (Oct),Forecast_Manufacturing Payrolls (Oct),1.000000000000002
Forecast_Average Weekly Hours (Oct),Forecast_Nonfarm Payrolls (Oct),0.9999999999999983
Forecast_Average Weekly Hours (Oct),Forecast_Participation Rate (Oct),1.0
Forecast_Average Weekly Hours (Oct),Forecast_Private Nonfarm Payrolls (Oct),1.000000000000002
Forecast_Average Weekly Hours (Oct),Forecast_Unemployment Rate (Oct),-1.0
Forecast_Average Weekly Hours (Oct),Previous_Average Hourly Earnings (MoM) (Oct),1.0000000000000002
Forecast_Average Weekly Hours (Oct),Previous_Average Hourly Earnings (YoY) (YoY) (Oct),1.0
Forecast_Average Weekly Hours (Oct),Previous_Average Weekly Hours (Oct),1.0
Forecast_Average Weekly Hours (Oct),Previous_Manufacturing Payrolls (Oct),0.9999999999999998
Forecast_Average Weekly Hours (Oct),Previous_Nonfarm Payrolls (Oct),1.0000000000000007
Forecast_Average Weekly Hours (Oct),Previous_Participation Rate (Oct),1.0
Forecast_Average Weekly Hours (Oct),Previous_Private Nonfarm Payrolls (Oct),1.0000000000000007
Forecast_Average Weekly Hours (Oct),Previous_U6 Unemployment Rate (Oct),-1.0
Forecast_Average Weekly Hours (Oct),Previous_Unemployment Rate (Oct),-1.0
Forecast_Building Permits,Forecast_Building Permits (MoM),0.9925499818178243
Forecast_Building Permits (Apr),Forecast_Housing Starts (Apr),-0.9988682054212112
Forecast_Building Permits (Apr),Previous_Housing Starts (Apr),-0.9988682054212098
Forecast_Building Permits (Apr),Previous_Housing Starts (MoM) (Apr),-0.9988682054212091
Forecast_Building Permits (Aug),Forecast_Housing Starts (Aug),-0.9998115387572856
Forecast_Building Permits (Aug),Previous_Building Permits (Aug),0.7002715744889237
Forecast_Building Permits (Aug),Previous_Housing Starts (Aug),-0.9998115387572866
Forecast_Building Permits (Aug),Previous_Housing Starts (MoM) (Aug),-0.9998115387572865
Forecast_Building Permits (Dec),Forecast_Philadelphia Fed Manufacturing Index (Jan),-0.7753280097859419
Forecast_Building Permits (Dec),Previous_Building Permits (Dec),0.7824480740427676
Forecast_Building Permits (Dec),Previous_Philadelphia Fed Manufacturing Index (Jan),-0.70486444508006
Forecast_Building Permits (Dec),Previous_Philly Fed Employment (Jan),-0.9139236033823718
Forecast_Building Permits (Dec),Previous_Philly Fed New Orders (Jan),-0.75721438783213
Forecast_Building Permits (Feb),Forecast_Housing Starts (Feb),0.8787518582229109
Forecast_Building Permits (Feb),Forecast_Import Price Index (MoM) (Feb),0.9855549356234178
Forecast_Building Permits (Feb),Forecast_Philadelphia Fed Manufacturing Index (Mar),-0.783695060953614
Forecast_Building Permits (Feb),Previous_Building Permits (Feb),0.7601066978835399
Forecast_Building Permits (Feb),Previous_Building Permits (MoM) (Feb),0.773148315983459
Forecast_Building Permits (Feb),Previous_Export Price Index (MoM) (Feb),-0.9349134163683684
Forecast_Building Permits (Feb),Previous_Housing Starts (Feb),0.7222347197135985
Forecast_Building Permits (Feb),Previous_Philly Fed CAPEX Index (Mar),-0.70964246520888
Forecast_Building Permits (Feb),Previous_Philly Fed Employment (Mar),-0.9845451268315303
