Event_1,Event_2,Correlation
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_Government Payrolls (Jun),0.9999999999999993
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_Manufacturing Payrolls (Jun),1.0000000000000002
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_Nonfarm Payrolls (Jun),-0.9999999999999992
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_Private Nonfarm Payrolls (Jun),-0.9999999999999989
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_U6 Unemployment Rate (Jun),1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),Previous_Unemployment Rate (Jun),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Forecast_Average Weekly Hours (Mar),0.707266959415171
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Forecast_Government Payrolls (Mar),-0.9999999999999998
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Forecast_Manufacturing Payrolls (Mar),0.7681023910487129
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Forecast_Participation Rate (Mar),-0.7069465666651332
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Forecast_Unemployment Rate (Mar),0.7069465666651334
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Average Hourly Earnings (MoM) (Mar),-0.7069465666651332
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Average Hourly Earnings (YoY) (YoY) (Mar),0.8943866715159928
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Average Weekly Hours (Mar),0.707266959415171
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Government Payrolls (Mar),0.851723548879549
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Nonfarm Payrolls (Mar),0.9388948089966372
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Private Nonfarm Payrolls (Mar),0.9511381516748602
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_U6 Unemployment Rate (Mar),1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),Previous_Unemployment Rate (Mar),0.7069465666651334
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Average Hourly Earnings (MoM) (Oct),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Average Weekly Hours (Oct),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Government Payrolls (Oct),1.000000000000003
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Manufacturing Payrolls (Oct),-1.000000000000003
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Nonfarm Payrolls (Oct),-0.9999999999999991
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Participation Rate (Oct),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Private Nonfarm Payrolls (Oct),-1.000000000000001
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Forecast_Unemployment Rate (Oct),0.9999999999999998
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Average Hourly Earnings (MoM) (Oct),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Average Hourly Earnings (YoY) (YoY) (Oct),-0.9999999999999998
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Average Weekly Hours (Oct),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Manufacturing Payrolls (Oct),-1.0000000000000036
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Nonfarm Payrolls (Oct),-1.0000000000000007
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Participation Rate (Oct),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Private Nonfarm Payrolls (Oct),-1.0000000000000007
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_U6 Unemployment Rate (Oct),0.9999999999999998
Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),Previous_Unemployment Rate (Oct),0.9999999999999998
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Forecast_Average Hourly Earnings (MoM) (Sep),0.9999999999999998
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Forecast_Manufacturing Payrolls (Sep),-0.9999999999999998
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Forecast_Nonfarm Payrolls (Sep),-1.0000000000000036
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Forecast_Private Nonfarm Payrolls (Sep),-0.9999999999999991
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Forecast_Unemployment Rate (Sep),-1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_Average Hourly Earnings (YoY) (YoY) (Sep),1.0
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_Government Payrolls (Sep),-1.000000000000001
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_Manufacturing Payrolls (Sep),-0.9999999999999998
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_Nonfarm Payrolls (Sep),-0.9999999999999993
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_Private Nonfarm Payrolls (Sep),-1.0000000000000007
Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),Previous_U6 Unemployment Rate (Sep),1.0
Forecast_Average Weekly Hours (Apr),Previous_Average Hourly Earnings (YoY) (YoY) (Apr),0.8944677251741293
Forecast_Average Weekly Hours (Apr),Previous_Average Weekly Hours (Apr),1.0
Forecast_Average Weekly Hours (Apr),Previous_Government Payrolls (Apr),0.9586364276483864
Forecast_Average Weekly Hours (Apr),Previous_Nonfarm Payrolls (Apr),0.8467048422021941
Forecast_Average Weekly Hours (Apr),Previous_U6 Unemployment Rate (Apr),-0.7072669594151701
Forecast_Average Weekly Hours (Apr),Previous_Unemployment Rate (Apr),-0.70726695941517
Forecast_Average Weekly Hours (Aug),Forecast_Average Hourly Earnings (MoM) (Aug),-1.0
Forecast_Average Weekly Hours (Aug),Forecast_Average Hourly Earnings (YoY) (YoY) (Aug),-1.0000000000000002
Forecast_Average Weekly Hours (Aug),Forecast_Government Payrolls (Aug),1.0000000000000004
Forecast_Average Weekly Hours (Aug),Forecast_Manufacturing Payrolls (Aug),1.0000000000000002
Forecast_Average Weekly Hours (Aug),Forecast_Nonfarm Payrolls (Aug),0.9999999999999986
Forecast_Average Weekly Hours (Aug),Forecast_Participation Rate (Aug),1.0
Forecast_Average Weekly Hours (Aug),Forecast_Private Nonfarm Payrolls (Aug),0.9999999999999999
Forecast_Average Weekly Hours (Aug),Forecast_U6 Unemployment Rate (Aug),0.9999999999999996
Forecast_Average Weekly Hours (Aug),Forecast_Unemployment Rate (Aug),0.9999999999999996
Forecast_Average Weekly Hours (Aug),Previous_Average Hourly Earnings (MoM) (Aug),-1.0
Forecast_Average Weekly Hours (Aug),Previous_Average Hourly Earnings (YoY) (YoY) (Aug),-1.0000000000000002
Forecast_Average Weekly Hours (Aug),Previous_Average Weekly Hours (Aug),1.0
Forecast_Average Weekly Hours (Aug),Previous_Government Payrolls (Aug),0.9999999999999998
Forecast_Average Weekly Hours (Aug),Previous_Manufacturing Payrolls (Aug),1.0000000000000004
Forecast_Average Weekly Hours (Aug),Previous_Nonfarm Payrolls (Aug),0.9999999999999987
Forecast_Average Weekly Hours (Aug),Previous_Participation Rate (Aug),1.0
Forecast_Average Weekly Hours (Aug),Previous_Private Nonfarm Payrolls (Aug),0.9999999999999998
Forecast_Average Weekly Hours (Aug),Previous_U6 Unemployment Rate (Aug),0.9999999999999998
Forecast_Average Weekly Hours (Aug),Previous_Unemployment Rate (Aug),0.9999999999999996
Forecast_Average Weekly Hours (Dec),Forecast_Nonfarm Payrolls (Dec),-0.94864029629186
Forecast_Average Weekly Hours (Dec),Forecast_Participation Rate (Dec),0.7069465666651323
Forecast_Average Weekly Hours (Dec),Forecast_Private Nonfarm Payrolls (Dec),-0.9967260971570704
Forecast_Average Weekly Hours (Dec),Forecast_Unemployment Rate (Dec),0.9486402962918598
Forecast_Average Weekly Hours (Dec),Previous_Average Hourly Earnings (MoM) (Dec),0.7069465666651338
Forecast_Average Weekly Hours (Dec),Previous_Average Weekly Hours (Dec),1.0
Forecast_Average Weekly Hours (Dec),Previous_Manufacturing Payrolls (Dec),0.7069465666651334
Forecast_Average Weekly Hours (Dec),Previous_Private Nonfarm Payrolls (Dec),-0.9771563752313717
Forecast_Average Weekly Hours (Dec),Previous_Unemployment Rate (Dec),0.7069465666651337
Forecast_Average Weekly Hours (Feb),Forecast_Average Hourly Earnings (MoM) (Feb),0.7069465666651327
Forecast_Average Weekly Hours (Feb),Forecast_Average Hourly Earnings (YoY) (YoY) (Feb),0.7069465666651328
Forecast_Average Weekly Hours (Feb),Forecast_Manufacturing Payrolls (Feb),0.752447302548338
Forecast_Average Weekly Hours (Feb),Forecast_Nonfarm Payrolls (Feb),-0.8089740362838953
Forecast_Average Weekly Hours (Feb),Forecast_Unemployment Rate (Feb),-0.7069465666651337
Forecast_Average Weekly Hours (Feb),Previous_Average Hourly Earnings (YoY) (YoY) (Feb),-0.8944677251741286
Forecast_Average Weekly Hours (Feb),Previous_Average Weekly Hours (Feb),0.7072669594151958
Forecast_Average Weekly Hours (Feb),Previous_Government Payrolls (Feb),0.9999999999999979
Forecast_Average Weekly Hours (Feb),Previous_Manufacturing Payrolls (Feb),0.8168809653753225
Forecast_Average Weekly Hours (Feb),Previous_Nonfarm Payrolls (Feb),0.9727577604763981
Forecast_Average Weekly Hours (Feb),Previous_Participation Rate (Feb),-1.0
Forecast_Average Weekly Hours (Feb),Previous_Private Nonfarm Payrolls (Feb),0.9347526078152835
Forecast_Average Weekly Hours (Feb),Previous_U6 Unemployment Rate (Feb),-0.8943866715159934
Forecast_Average Weekly Hours (Feb),Previous_Unemployment Rate (Feb),-0.7069465666651337
Forecast_Average Weekly Hours (Jan),Previous_Average Hourly Earnings (MoM) (Jan),-0.8001630582480203
Forecast_Average Weekly Hours (Jan),Previous_Average Hourly Earnings (YoY) (YoY) (Jan),-1.0
Forecast_Average Weekly Hours (Jan),Previous_Average Weekly Hours (Jan),0.9922839271101987
Forecast_Average Weekly Hours (Jan),Previous_Government Payrolls (Jan),0.9716836879073467
Forecast_Average Weekly Hours (Jan),Previous_Nonfarm Payrolls (Jan),0.8570786511391959
Forecast_Average Weekly Hours (Jan),Previous_Participation Rate (Jan),0.894467725174137
Forecast_Average Weekly Hours (Jan),Previous_Private Nonfarm Payrolls (Jan),0.775005594434177
Forecast_Average Weekly Hours (Jan),Previous_Unemployment Rate (Jan),-0.894467725174137
Forecast_Average Weekly Hours (Jul),Forecast_Average Hourly Earnings (MoM) (Jul),-1.0
Forecast_Average Weekly Hours (Jul),Forecast_Average Hourly Earnings (YoY) (YoY) (Jul),-1.0
Forecast_Average Weekly Hours (Jul),Forecast_Manufacturing Payrolls (Jul),0.999999999999997
Forecast_Average Weekly Hours (Jul),Forecast_Nonfarm Payrolls (Jul),0.9999999999999993
Forecast_Average Weekly Hours (Jul),Forecast_Private Nonfarm Payrolls (Jul),0.999999999999997
Forecast_Average Weekly Hours (Jul),Forecast_U6 Unemployment Rate (Jul),1.0
Forecast_Average Weekly Hours (Jul),Forecast_Unemployment Rate (Jul),1.0
Forecast_Average Weekly Hours (Jul),Previous_Average Weekly Hours (Jul),1.0
Forecast_Average Weekly Hours (Jul),Previous_Government Payrolls (Jul),1.000000000000003
Forecast_Average Weekly Hours (Jul),Previous_Manufacturing Payrolls (Jul),0.9999999999999994
Forecast_Average Weekly Hours (Jul),Previous_Nonfarm Payrolls (Jul),-0.9999999999999994
Forecast_Average Weekly Hours (Jul),Previous_Private Nonfarm Payrolls (Jul),-1.0000000000000029
Forecast_Average Weekly Hours (Jul),Previous_U6 Unemployment Rate (Jul),1.0
Forecast_Average Weekly Hours (Jul),Previous_Unemployment Rate (Jul),1.0
Forecast_Average Weekly Hours (Jun),Forecast_Average Hourly Earnings (MoM) (Jun),1.0
Forecast_Average Weekly Hours (Jun),Forecast_Average Hourly Earnings (YoY) (YoY) (Jun),1.0000000000000002
Forecast_Average Weekly Hours (Jun),Forecast_Government Payrolls (Jun),0.9999999999999981
Forecast_Average Weekly Hours (Jun),Forecast_Manufacturing Payrolls (Jun),0.9999999999999966
Forecast_Average Weekly Hours (Jun),Forecast_Nonfarm Payrolls (Jun),-0.9999999999999989
Forecast_Average Weekly Hours (Jun),Forecast_Private Nonfarm Payrolls (Jun),-0.9999999999999969
Forecast_Average Weekly Hours (Jun),Forecast_U6 Unemployment Rate (Jun),0.9999999999999992
Forecast_Average Weekly Hours (Jun),Previous_Average Weekly Hours (Jun),1.0
Forecast_Average Weekly Hours (Jun),Previous_Government Payrolls (Jun),0.9999999999999993
Forecast_Average Weekly Hours (Jun),Previous_Manufacturing Payrolls (Jun),1.0000000000000004
Forecast_Average Weekly Hours (Jun),Previous_Nonfarm Payrolls (Jun),-0.9999999999999994
Forecast_Average Weekly Hours (Jun),Previous_Private Nonfarm Payrolls (Jun),-0.999999999999999
Forecast_Average Weekly Hours (Jun),Previous_U6 Unemployment Rate (Jun),1.0
Forecast_Average Weekly Hours (Jun),Previous_Unemployment Rate (Jun),-1.0
Forecast_Average Weekly Hours (Mar),Forecast_Average Hourly Earnings (YoY) (YoY) (Mar),0.707266959415171
Forecast_Average Weekly Hours (Mar),Forecast_Government Payrolls (Mar),-0.7072669594151706
Forecast_Average Weekly Hours (Mar),Forecast_Nonfarm Payrolls (Mar),0.7301758725525743
Forecast_Average Weekly Hours (Mar),Forecast_Private Nonfarm Payrolls (Mar),0.9053109735232723
Forecast_Average Weekly Hours (Mar),Previous_Average Weekly Hours (Mar),1.0
Forecast_Average Weekly Hours (Mar),Previous_Government Payrolls (Mar),0.9728298519483903
Forecast_Average Weekly Hours (Mar),Previous_Manufacturing Payrolls (Mar),0.7072669594151701
Forecast_Average Weekly Hours (Mar),Previous_Nonfarm Payrolls (Mar),0.9073832607037566
Forecast_Average Weekly Hours (Mar),Previous_Private Nonfarm Payrolls (Mar),0.8909893930234117
Forecast_Average Weekly Hours (Mar),Previous_U6 Unemployment Rate (Mar),0.707266959415171
Forecast_Average Weekly Hours (May),Forecast_Average Hourly Earnings (MoM) (May),1.0
Forecast_Average Weekly Hours (May),Forecast_Manufacturing Payrolls (May),1.0000000000000002
Forecast_Average Weekly Hours (May),Forecast_Nonfarm Payrolls (May),-0.9999999999999964
Forecast_Average Weekly Hours (May),Forecast_Participation Rate (May),-1.0
Forecast_Average Weekly Hours (May),Forecast_Private Nonfarm Payrolls (May),-0.9999999999999996
Forecast_Average Weekly Hours (May),Forecast_U6 Unemployment Rate (May),-1.0
Forecast_Average Weekly Hours (May),Forecast_Unemployment Rate (May),-1.0
Forecast_Average Weekly Hours (May),Previous_Average Hourly Earnings (MoM) (May),0.9999999999999998
Forecast_Average Weekly Hours (May),Previous_Average Hourly Earnings (YoY) (YoY) (May),1.0
Forecast_Average Weekly Hours (May),Previous_Average Weekly Hours (May),1.0
Forecast_Average Weekly Hours (May),Previous_Government Payrolls (May),-0.9999999999999972
Forecast_Average Weekly Hours (May),Previous_Manufacturing Payrolls (May),1.0000000000000004
Forecast_Average Weekly Hours (May),Previous_Nonfarm Payrolls (May),-0.9999999999999996
Forecast_Average Weekly Hours (May),Previous_Private Nonfarm Payrolls (May),-0.9999999999999972
Forecast_Average Weekly Hours (May),Previous_U6 Unemployment Rate (May),-1.0
Forecast_Average Weekly Hours (May),Previous_Unemployment Rate (May),-0.9999999999999986
Forecast_Average Weekly Hours (Nov),Forecast_Average Hourly Earnings (MoM) (Nov),1.0
Forecast_Average Weekly Hours (Nov),Forecast_Manufacturing Payrolls (Nov),-1.0000000000000002
Forecast_Average Weekly Hours (Nov),Forecast_Nonfarm Payrolls (Nov),1.0000000000000007
Forecast_Average Weekly Hours (Nov),Forecast_Participation Rate (Nov),1.0
Forecast_Average Weekly Hours (Nov),Forecast_Private Nonfarm Payrolls (Nov),-0.9999999999999994
Forecast_Average Weekly Hours (Nov),Forecast_Unemployment Rate (Nov),-0.9999999999999998
Forecast_Average Weekly Hours (Nov),Previous_Average Hourly Earnings (MoM) (Nov),1.0
Forecast_Average Weekly Hours (Nov),Previous_Average Weekly Hours (Nov),1.0
Forecast_Average Weekly Hours (Nov),Previous_Government Payrolls (Nov),-1.0000000000000002
Forecast_Average Weekly Hours (Nov),Previous_Manufacturing Payrolls (Nov),1.0000000000000004
Forecast_Average Weekly Hours (Nov),Previous_Nonfarm Payrolls (Nov),1.0000000000000036
Forecast_Average Weekly Hours (Nov),Previous_Participation Rate (Nov),1.0
Forecast_Average Weekly Hours (Nov),Previous_Private Nonfarm Payrolls (Nov),0.9999999999999994
Forecast_Average Weekly Hours (Nov),Previous_U6 Unemployment Rate (Nov),-1.0
Forecast_Average Weekly Hours (Nov),Previous_Unemployment Rate (Nov),-0.9999999999999998
Forecast_Average Weekly Hours (Oct),Forecast_Average Hourly Earnings (MoM) (Oct),1.0
Forecast_Average Weekly Hours (Oct),Forecast_Average Hourly Earnings (YoY) (YoY) (Oct),-1.0
Forecast_Average Weekly Hours (Oct),Forecast_Government Payrolls (Oct),-1.000000000000003
Forecast_Average Weekly Hours (Oct),Forecast_Manufacturing Payrolls (Oct),1.000000000000003
Forecast_Average Weekly Hours (Oct),Forecast_Nonfarm Payrolls (Oct),0.9999999999999991
Forecast_Average Weekly Hours (Oct),Forecast_Participation Rate (Oct),1.0
Forecast_Average Weekly Hours (Oct),Forecast_Private Nonfarm Payrolls (Oct),1.000000000000001
Forecast_Average Weekly Hours (Oct),Forecast_Unemployment Rate (Oct),-1.0
Forecast_Average Weekly Hours (Oct),Previous_Average Hourly Earnings (MoM) (Oct),1.0
Forecast_Average Weekly Hours (Oct),Previous_Average Hourly Earnings (YoY) (YoY) (Oct),1.0
Forecast_Average Weekly Hours (Oct),Previous_Average Weekly Hours (Oct),1.0
Forecast_Average Weekly Hours (Oct),Previous_Manufacturing Payrolls (Oct),1.0000000000000036
Forecast_Average Weekly Hours (Oct),Previous_Nonfarm Payrolls (Oct),1.0000000000000009
Forecast_Average Weekly Hours (Oct),Previous_Participation Rate (Oct),1.0
Forecast_Average Weekly Hours (Oct),Previous_Private Nonfarm Payrolls (Oct),1.0000000000000009
Forecast_Average Weekly Hours (Oct),Previous_U6 Unemployment Rate (Oct),-1.0
Forecast_Average Weekly Hours (Oct),Previous_Unemployment Rate (Oct),-1.0
Forecast_Building Permits,Forecast_Building Permits (MoM),0.9925510859068424
Forecast_Building Permits (Apr),Forecast_Export Price Index (MoM) (Apr),-0.8851335521910195
Forecast_Building Permits (Apr),Forecast_Housing Starts (Apr),0.8772649394294318
Forecast_Building Permits (Apr),Forecast_Import Price Index (MoM) (Apr),-0.8762079990281197
Forecast_Building Permits (Apr),Previous_Building Permits (Apr),0.9180213408270161
Forecast_Building Permits (Apr),Previous_Housing Starts (Apr),-0.9953820123506283
Forecast_Building Permits (Apr),Previous_Housing Starts (MoM) (Apr),-0.9809821755225521
Forecast_Building Permits (Apr),Previous_Philly Fed New Orders (May),0.729891064429511
Forecast_Building Permits (Apr),Previous_Philly Fed Prices Paid (May),0.7497777407138432
Forecast_Building Permits (Aug),Forecast_Housing Starts (Aug),-0.9998115374646476
Forecast_Building Permits (Aug),Previous_Building Permits (Aug),0.7003316407683625
Forecast_Building Permits (Aug),Previous_Housing Starts (Aug),-0.9998115374646476
Forecast_Building Permits (Aug),Previous_Housing Starts (MoM) (Aug),-0.9998115374646466
Forecast_Building Permits (Dec),Forecast_Philadelphia Fed Manufacturing Index (Jan),-0.7752604167278067
Forecast_Building Permits (Dec),Previous_Building Permits (Dec),0.7824414091372831
Forecast_Building Permits (Dec),Previous_Philadelphia Fed Manufacturing Index (Jan),-0.7048705474057315
Forecast_Building Permits (Dec),Previous_Philly Fed Employment (Jan),-0.9139152345141321
Forecast_Building Permits (Dec),Previous_Philly Fed New Orders (Jan),-0.757213934001464
Forecast_Building Permits (Feb),Forecast_Housing Starts (Feb),0.878785069613064
Forecast_Building Permits (Feb),Forecast_Import Price Index (MoM) (Feb),0.9855538174265934
Forecast_Building Permits (Feb),Forecast_Philadelphia Fed Manufacturing Index (Mar),-0.7836317492553
Forecast_Building Permits (Feb),Previous_Building Permits (Feb),0.7601772210572074
Forecast_Building Permits (Feb),Previous_Building Permits (MoM) (Feb),0.77321467744906
Forecast_Building Permits (Feb),Previous_Export Price Index (MoM) (Feb),-0.9349305390940874
